course_id,course_code,course_name,category,programme,year,semester,batch,credits,course_type,theory_hours,lab_hours,tutorial_hours,total_weekly_hours,faculty_assigned,enrollment,prerequisite,co_requisite,assessment_pattern
291,UGMA24RMIB2,Research Methods in Education V,Major,FYUP,2,4,Batch-2,4,Theory,4,0,1,5,Prof. Subhash Goel,69,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
292,UGMA24TIB2,Taxation I,Major,FYUP,2,4,Batch-2,5,Theory,5,0,1,6,Prof. Subhash Patel,72,,,Project (50%) + Presentation (30%) + Viva (20%)
293,UGMI24GSB2,Gender Studies,Minor,FYUP,2,4,Batch-2,4,Theory,4,0,1,5,Dr. Sushma Goyal,42,,,Practical (60%) + Theory (40%)
294,UGMI24UPIB2,Urban Planning II,Minor,FYUP,2,4,Batch-2,3,Theory,3,0,1,4,Prof. Mohan Gupta,44,Basic Urban,,Mid-term (30%) + End-term (50%) + Assignment (20%)
295,UGMI24MSIB2,Media Studies III,Minor,FYUP,2,4,Batch-2,3,Theory,3,0,1,4,Prof. Sanjay Kumar,43,,,Project (50%) + Presentation (30%) + Viva (20%)
296,UGMI24DHIB2,Digital Humanities IV,Minor,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Dr. Sonal Mishra,48,Basic Digital,,Project (50%) + Presentation (30%) + Viva (20%)
297,UGMI24RDVB2,Rural Development V,Minor,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Pramod Mishra,46,,,Project (50%) + Presentation (30%) + Viva (20%)
298,UGSK24TMB2,Time Management,Skill-Based,FYUP,2,4,Batch-2,3,Practical,2,0,1,3,Prof. Anuj Kumar,26,Basic Time,,Mid-term (30%) + End-term (50%) + Assignment (20%)
299,UGSK24VASB2,Volunteering and Service Learning II,Skill-Based,FYUP,2,4,Batch-2,2,Practical,1,0,1,2,Dr. Sadhna Mishra,32,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
300,UGSK24SMIB2,Stress Management III,Skill-Based,FYUP,2,4,Batch-2,3,Practical,2,0,1,3,Prof. Raman Patel,33,,,Continuous Assessment (40%) + End-term (60%)
301,UGSK24MADB2,Mobile App Development IV,Skill-Based,FYUP,2,4,Batch-2,3,Practical,2,0,1,3,Prof. Ashish Yadav,30,,,Continuous Assessment (40%) + End-term (60%)
302,UGSK24FL(B2,Foreign Language (Spanish) V,Skill-Based,FYUP,2,4,Batch-2,3,Practical,2,0,1,3,Dr. Deepika Rao,26,,,Continuous Assessment (40%) + End-term (60%)
303,UGAE24LRB2,Logical Reasoning,AEC,FYUP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Bharti Sharma,27,,,Project (50%) + Presentation (30%) + Viva (20%)
304,UGAE24LRIB2,Logical Reasoning II,AEC,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Dr. Madhavi Sharma,33,,,Project (50%) + Presentation (30%) + Viva (20%)
305,UGAE24REIB2,Research Ethics III,AEC,FYUP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Kavita Bhatt,32,,,Project (50%) + Presentation (30%) + Viva (20%)
306,UGAE24LRIB2,Logical Reasoning IV,AEC,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Dr. Nita Joshi,33,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
307,UGAE24DPAB2,Data Privacy and Ethics V,AEC,FYUP,2,4,Batch-2,3,Theory,3,0,1,4,Dr. Lakshmi Narayan,26,Basic Data,,Continuous Assessment (40%) + End-term (60%)
308,UGVA24REB2,Renewable Energy,VAC,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Santosh Kumar,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
309,UGVA24SSAB2,Social Service and Outreach II,VAC,FYUP,2,4,Batch-2,1,Theory,1,0,0,1,Dr. Manju Agarwal,30,Basic Social,,Continuous Assessment (40%) + End-term (60%)
310,UGVA24OFIB2,Organic Farming III,VAC,FYUP,2,4,Batch-2,1,Theory,1,0,0,1,Prof. Manoj Verma,32,Basic Organic,,Mid-term (30%) + End-term (50%) + Assignment (20%)
311,UGVA24CVIB2,Constitutional Values IV,VAC,FYUP,2,4,Batch-2,1,Theory,1,0,0,1,Prof. Pankaj Verma,32,Basic Constitutional,,Project (50%) + Presentation (30%) + Viva (20%)
312,UGVA24HVVB2,Human Values V,VAC,FYUP,2,4,Batch-2,2,Theory,2,0,0,2,Prof. Sachin Patel,32,,,Project (50%) + Presentation (30%) + Viva (20%)
313,UGMA35SB2,Sociology,Major,FYUP,3,5,Batch-2,3,Theory,3,0,1,4,Prof. Raman Patel,77,,,Continuous Assessment (40%) + End-term (60%)
314,UGMA35BAIB2,Business Analytics II,Major,FYUP,3,5,Batch-2,4,Theory,4,0,1,5,Prof. Rakesh Gupta,75,,,Practical (60%) + Theory (40%)
315,UGMA35BEIB2,Business Ethics III,Major,FYUP,3,5,Batch-2,5,Theory,5,0,1,6,Dr. Nisha Verma,69,,,Practical (60%) + Theory (40%)
316,UGMA35MCIB2,Mass Communication IV,Major,FYUP,3,5,Batch-2,4,Theory,4,0,1,5,Prof. Santosh Kumar,69,,,Project (50%) + Presentation (30%) + Viva (20%)
317,UGMA35CEVB2,Comparative Education V,Major,FYUP,3,5,Batch-2,4,Theory,4,0,1,5,Prof. Sneha Jain,75,,,Continuous Assessment (40%) + End-term (60%)
318,UGMA35BEIB2,Business Ethics I,Major,FYUP,3,5,Batch-2,5,Theory,5,0,1,6,Prof. Deepak Gupta,64,,,Continuous Assessment (40%) + End-term (60%)
319,UGMI35LSB2,Library Science,Minor,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Prakash Verma,48,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
320,UGMI35PAIB2,Public Administration II,Minor,FYUP,3,5,Batch-2,3,Theory,3,0,1,4,Dr. Ritu Singh,45,,,Continuous Assessment (40%) + End-term (60%)
321,UGMI35PIB2,Psychology III,Minor,FYUP,3,5,Batch-2,4,Theory,4,0,1,5,Dr. Shalini Gupta,43,Basic Psychology,,Practical (60%) + Theory (40%)
322,UGMI35HRIB2,Human Rights IV,Minor,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Vikas Yadav,42,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
323,UGMI35ASVB2,Area Studies V,Minor,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Brijesh Tiwari,46,,,Continuous Assessment (40%) + End-term (60%)
324,UGSK35CSB2,Communication Skills,Skill-Based,FYUP,3,5,Batch-2,2,Practical,1,0,1,2,Prof. Sanjay Joshi,28,Basic Communication,,Continuous Assessment (40%) + End-term (60%)
325,UGSK35LSIB2,Leadership Skills II,Skill-Based,FYUP,3,5,Batch-2,2,Practical,1,0,1,2,Dr. Sunita Verma,27,,,Project (50%) + Presentation (30%) + Viva (20%)
326,UGSK35LSIB2,Leadership Skills III,Skill-Based,FYUP,3,5,Batch-2,3,Practical,2,0,1,3,Dr. Sudha Singh,25,Basic Leadership,,Project (50%) + Presentation (30%) + Viva (20%)
327,UGSK35FL(B2,Foreign Language (Spanish) IV,Skill-Based,FYUP,3,5,Batch-2,2,Practical,1,0,1,2,Dr. Ritu Singh,26,Basic Foreign,,Project (50%) + Presentation (30%) + Viva (20%)
328,UGSK35FL(B2,Foreign Language (German) V,Skill-Based,FYUP,3,5,Batch-2,2,Practical,1,0,1,2,Dr. Bindu Agrawal,27,,,Continuous Assessment (40%) + End-term (60%)
329,UGAE35CFB2,Computer Fundamentals,AEC,FYUP,3,5,Batch-2,3,Lab,2,2,0,4,Prof. Pankaj Verma,24,Basic Computer,,Mid-term (30%) + End-term (50%) + Assignment (20%)
330,UGAE35ILIB2,Information Literacy II,AEC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Gita Verma,28,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
331,UGAE35MTIB2,Mathematical Thinking III,AEC,FYUP,3,5,Batch-2,3,Theory,3,0,1,4,Dr. Sudha Rani,29,,,Project (50%) + Presentation (30%) + Viva (20%)
332,UGAE35STIB2,Scientific Temper IV,AEC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Mohit Bansal,32,,,Continuous Assessment (40%) + End-term (60%)
333,UGAE35HCVB2,Hindi Communication V,AEC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Prof. Anil Patel,27,,,Practical (60%) + Theory (40%)
334,UGVA35REB2,Renewable Energy,VAC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Nidhi Goyal,32,,,Project (50%) + Presentation (30%) + Viva (20%)
335,UGVA35CDIB2,Community Development II,VAC,FYUP,3,5,Batch-2,1,Theory,1,0,0,1,Dr. Swati Kapoor,30,,,Practical (60%) + Theory (40%)
336,UGVA35AAWB2,Ayurveda and Wellness III,VAC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Sarita Singh,30,,,Continuous Assessment (40%) + End-term (60%)
337,UGVA35IKSB2,Indian Knowledge Systems IV,VAC,FYUP,3,5,Batch-2,2,Theory,2,0,0,2,Dr. Sadhna Mishra,24,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
338,UGVA35CAVB2,Climate Action V,VAC,FYUP,3,5,Batch-2,1,Theory,1,0,0,1,Dr. Rekha Devi,26,,,Practical (60%) + Theory (40%)
339,UGMA36DEB2,Distance Education,Major,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Praveen Kumar,62,Basic Distance,,Mid-term (30%) + End-term (50%) + Assignment (20%)
340,UGMA36LIB2,Linguistics II,Major,FYUP,3,6,Batch-2,5,Theory,5,0,1,6,Dr. Nita Joshi,74,,,Practical (60%) + Theory (40%)
341,UGMA36EIB2,E-Commerce III,Major,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Tarun Kumar,68,,,Continuous Assessment (40%) + End-term (60%)
342,UGMA36EPIB2,Educational Psychology IV,Major,FYUP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Suman Devi,62,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
343,UGMA36PSVB2,Political Science V,Major,FYUP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Seema Singh,65,,,Practical (60%) + Theory (40%)
344,UGMA36TIB2,Taxation I,Major,FYUP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Sunanda Jain,72,,,Continuous Assessment (40%) + End-term (60%)
345,UGMI36HRB2,Human Rights,Minor,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Nidhi Goyal,39,Basic Human,,Continuous Assessment (40%) + End-term (60%)
346,UGMI36DSIB2,Development Studies II,Minor,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Priya Sharma,36,,,Practical (60%) + Theory (40%)
347,UGMI36CRIB2,Conflict Resolution III,Minor,FYUP,3,6,Batch-2,4,Theory,4,0,1,5,Dr. Urvashi Sharma,46,Basic Conflict,,Continuous Assessment (40%) + End-term (60%)
348,UGMI36LSIB2,Library Science IV,Minor,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Suman Devi,38,,,Continuous Assessment (40%) + End-term (60%)
349,UGMI36DSVB2,Development Studies V,Minor,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Pooja Agarwal,43,,,Continuous Assessment (40%) + End-term (60%)
350,UGSK36FL(B2,Foreign Language (Japanese),Skill-Based,FYUP,3,6,Batch-2,2,Practical,1,0,1,2,Prof. Nitin Bhatia,31,,,Practical (60%) + Theory (40%)
351,UGSK36PSIB2,Public Speaking II,Skill-Based,FYUP,3,6,Batch-2,2,Practical,1,0,1,2,Prof. Rohit Mehta,28,Basic Public,,Continuous Assessment (40%) + End-term (60%)
352,UGSK36CEIB2,Community Engagement III,Skill-Based,FYUP,3,6,Batch-2,2,Practical,1,0,1,2,Dr. Neha Bansal,25,,,Continuous Assessment (40%) + End-term (60%)
353,UGSK36CTIB2,Critical Thinking IV,Skill-Based,FYUP,3,6,Batch-2,3,Practical,2,0,1,3,Dr. Sudha Rani,27,,,Continuous Assessment (40%) + End-term (60%)
354,UGSK36CSVB2,Communication Skills V,Skill-Based,FYUP,3,6,Batch-2,3,Practical,2,0,1,3,Dr. Nisha Verma,24,,,Practical (60%) + Theory (40%)
355,UGAE36AIB2,Academic Integrity,AEC,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Shruti Iyer,28,Basic Academic,,Project (50%) + Presentation (30%) + Viva (20%)
356,UGAE36IAWB2,Internet and Web Technologies II,AEC,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Rekha Devi,27,Basic Internet,,Continuous Assessment (40%) + End-term (60%)
357,UGAE36AIIB2,Academic Integrity III,AEC,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Prof. Harish Chandra,26,,,Continuous Assessment (40%) + End-term (60%)
358,UGAE36CSBB2,Cyber Security Basics IV,AEC,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Prof. Manoj Verma,29,,,Practical (60%) + Theory (40%)
359,UGAE36LSVB2,Life Skills V,AEC,FYUP,3,6,Batch-2,3,Theory,3,0,1,4,Dr. Smita Joshi,28,,,Practical (60%) + Theory (40%)
360,UGVA36AAWB2,Ayurveda and Wellness,VAC,FYUP,3,6,Batch-2,1,Theory,1,0,0,1,Dr. Sarita Bhardwaj,24,,,Practical (60%) + Theory (40%)
361,UGVA36YAMB2,Yoga and Meditation II,VAC,FYUP,3,6,Batch-2,1,Theory,1,0,0,1,Dr. Sarita Bhardwaj,31,,,Practical (60%) + Theory (40%)
362,UGVA36SSAB2,Social Service and Outreach III,VAC,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Prof. Sumit Agarwal,24,,,Continuous Assessment (40%) + End-term (60%)
363,UGVA36IPAB2,Indian Philosophy and Traditions IV,VAC,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Nirmala Devi,31,,,Practical (60%) + Theory (40%)
364,UGVA36CDVB2,Community Development V,VAC,FYUP,3,6,Batch-2,2,Theory,2,0,0,2,Dr. Sonal Mishra,28,Basic Community,,Project (50%) + Presentation (30%) + Viva (20%)
365,UGMA47CFB2,Corporate Finance,Major,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Prof. Mohan Gupta,69,,,Practical (60%) + Theory (40%)
366,UGMA47BLIB2,Business Law II,Major,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Dr. Sushma Goyal,68,,,Continuous Assessment (40%) + End-term (60%)
367,UGMA47PIB2,Physics III,Major,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Dr. Nita Joshi,64,,,Continuous Assessment (40%) + End-term (60%)
368,UGMA47IBIB2,International Business IV,Major,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Dr. Nirmala Devi,70,,,Project (50%) + Presentation (30%) + Viva (20%)
369,UGMA47CLVB2,Comparative Literature V,Major,FYUP,4,7,Batch-2,5,Theory,5,0,1,6,Prof. Praveen Kumar,69,,,Project (50%) + Presentation (30%) + Viva (20%)
370,UGMA47CSIB2,Computer Science I,Major,FYUP,4,7,Batch-2,5,Lab,4,2,0,6,Prof. Praveen Kumar,60,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
371,UGMI47CRB2,Comparative Religion,Minor,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Dr. Shruti Iyer,33,Basic Comparative,,Continuous Assessment (40%) + End-term (60%)
372,UGMI47CRIB2,Comparative Religion II,Minor,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Prof. Brijesh Tiwari,34,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
373,UGMI47SWIB2,Social Work III,Minor,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Dr. Bharti Sharma,39,,,Practical (60%) + Theory (40%)
374,UGMI47CRIB2,Conflict Resolution IV,Minor,FYUP,4,7,Batch-2,3,Theory,3,0,1,4,Dr. Meera Gupta,33,Basic Conflict,,Mid-term (30%) + End-term (50%) + Assignment (20%)
375,UGMI47PVB2,Psychology V,Minor,FYUP,4,7,Batch-2,4,Theory,4,0,1,5,Dr. Nisha Verma,43,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
376,UGSK47SMMB2,Social Media Management,Skill-Based,FYUP,4,7,Batch-2,3,Practical,2,0,1,3,Prof. Deepak Agarwal,23,,,Continuous Assessment (40%) + End-term (60%)
377,UGSK47ESIB2,Entrepreneurship Skills II,Skill-Based,FYUP,4,7,Batch-2,2,Practical,1,0,1,2,Dr. Ravi Agarwal,26,,,Practical (60%) + Theory (40%)
378,UGSK47WDIB2,Web Development III,Skill-Based,FYUP,4,7,Batch-2,3,Practical,2,0,1,3,Prof. Nitin Agarwal,27,,,Continuous Assessment (40%) + End-term (60%)
379,UGSK47TACB2,Teamwork and Collaboration IV,Skill-Based,FYUP,4,7,Batch-2,2,Practical,1,0,1,2,Dr. Pooja Agarwal,22,Basic Teamwork,,Practical (60%) + Theory (40%)
380,UGSK47SMVB2,Stress Management V,Skill-Based,FYUP,4,7,Batch-2,3,Practical,2,0,1,3,Dr. Neha Bansal,30,,,Continuous Assessment (40%) + End-term (60%)
381,UGAE47RLB2,Regional Language,AEC,FYUP,4,7,Batch-2,3,Theory,3,0,1,4,Prof. Ajit Gupta,30,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
382,UGAE47REIB2,Research Ethics II,AEC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Dr. Lakshmi Narayan,24,Basic Research,,Project (50%) + Presentation (30%) + Viva (20%)
383,UGAE47HCIB2,Hindi Communication III,AEC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Prof. Raman Patel,28,,,Continuous Assessment (40%) + End-term (60%)
384,UGAE47LRIB2,Logical Reasoning IV,AEC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Prof. Rakesh Gupta,29,,,Practical (60%) + Theory (40%)
385,UGAE47RLVB2,Regional Language V,AEC,FYUP,4,7,Batch-2,3,Theory,3,0,1,4,Prof. Ramesh Singh,29,,,Practical (60%) + Theory (40%)
386,UGVA47CAB2,Climate Action,VAC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Dr. Kalpana Verma,23,,,Project (50%) + Presentation (30%) + Viva (20%)
387,UGVA47YAMB2,Yoga and Meditation II,VAC,FYUP,4,7,Batch-2,1,Theory,1,0,0,1,Prof. Ajit Gupta,24,,,Project (50%) + Presentation (30%) + Viva (20%)
388,UGVA47SLIB2,Sustainable Living III,VAC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Prof. Arjun Nair,30,,,Practical (60%) + Theory (40%)
389,UGVA47WMIB2,Waste Management IV,VAC,FYUP,4,7,Batch-2,1,Theory,1,0,0,1,Prof. Vivek Gupta,28,Basic Waste,,Practical (60%) + Theory (40%)
390,UGVA47HVVB2,Human Values V,VAC,FYUP,4,7,Batch-2,2,Theory,2,0,0,2,Prof. Manish Agrawal,29,,,Continuous Assessment (40%) + End-term (60%)
391,UGMA48CAPB2,Curriculum and Pedagogy,Major,FYUP,4,8,Batch-2,4,Theory,4,0,1,5,Prof. Vinod Sharma,67,,,Practical (60%) + Theory (40%)
392,UGMA48IIB2,Insurance II,Major,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Prof. Ashok Yadav,55,,,Practical (60%) + Theory (40%)
393,UGMA48BAIB2,Business Analytics III,Major,FYUP,4,8,Batch-2,4,Theory,4,0,1,5,Dr. Rashmi Sinha,59,,,Continuous Assessment (40%) + End-term (60%)
394,UGMA48MHIB2,Medieval History IV,Major,FYUP,4,8,Batch-2,5,Theory,5,0,1,6,Dr. Seema Singh,58,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
395,UGMA48BEVB2,Business Ethics V,Major,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Prof. Pankaj Verma,67,,,Project (50%) + Presentation (30%) + Viva (20%)
396,UGMA48CSIB2,Cultural Studies I,Major,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Dr. Nirmala Devi,73,,,Practical (60%) + Theory (40%)
397,UGMI48CB2,Criminology,Minor,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Kiran Singh,38,,,Practical (60%) + Theory (40%)
398,UGMI48IRIB2,International Relations II,Minor,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Madhuri Patil,40,,,Practical (60%) + Theory (40%)
399,UGMI48CSIB2,Cognitive Science III,Minor,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Prof. Gaurav Tiwari,39,,,Continuous Assessment (40%) + End-term (60%)
400,UGMI48DSIB2,Development Studies IV,Minor,FYUP,4,8,Batch-2,4,Theory,4,0,1,5,Dr. Sudha Singh,44,,,Practical (60%) + Theory (40%)
401,UGMI48PAVB2,Public Administration V,Minor,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Prof. Sumit Agarwal,33,Basic Public,,Project (50%) + Presentation (30%) + Viva (20%)
402,UGSK48SMB2,Stress Management,Skill-Based,FYUP,4,8,Batch-2,3,Practical,2,0,1,3,Dr. Manju Agarwal,26,Basic Stress,,Continuous Assessment (40%) + End-term (60%)
403,UGSK48TACB2,Teamwork and Collaboration II,Skill-Based,FYUP,4,8,Batch-2,3,Practical,2,0,1,3,Prof. Anil Kumar,28,,,Continuous Assessment (40%) + End-term (60%)
404,UGSK48EIIB2,Emotional Intelligence III,Skill-Based,FYUP,4,8,Batch-2,3,Practical,2,0,1,3,Dr. Manisha Chandra,30,Basic Emotional,,Continuous Assessment (40%) + End-term (60%)
405,UGSK48CTIB2,Critical Thinking IV,Skill-Based,FYUP,4,8,Batch-2,3,Practical,2,0,1,3,Prof. Raman Patel,26,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
406,UGSK48FL(B2,Foreign Language (Spanish) V,Skill-Based,FYUP,4,8,Batch-2,2,Practical,1,0,1,2,Dr. Kavya Reddy,27,,,Practical (60%) + Theory (40%)
407,UGAE48STB2,Scientific Temper,AEC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Seema Singh,28,,,Project (50%) + Presentation (30%) + Viva (20%)
408,UGAE48LSIB2,Life Skills II,AEC,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Prof. Vinod Sharma,27,Basic Life,,Mid-term (30%) + End-term (50%) + Assignment (20%)
409,UGAE48CSBB2,Cyber Security Basics III,AEC,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Dr. Sharda Gupta,28,Basic Cyber,,Mid-term (30%) + End-term (50%) + Assignment (20%)
410,UGAE48ASIB2,Analytical Skills IV,AEC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Prof. Pramod Mishra,24,,,Continuous Assessment (40%) + End-term (60%)
411,UGAE48HCVB2,Hindi Communication V,AEC,FYUP,4,8,Batch-2,3,Theory,3,0,1,4,Dr. Ritu Singh,27,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
412,UGVA48IPAB2,Indian Philosophy and Traditions,VAC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Vidya Sagar,28,,,Practical (60%) + Theory (40%)
413,UGVA48AAWB2,Ayurveda and Wellness II,VAC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Kusum Gupta,29,,,Project (50%) + Presentation (30%) + Viva (20%)
414,UGVA48EAMB2,Ethics and Moral Values III,VAC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Dr. Rashmi Sinha,25,Basic Ethics,,Mid-term (30%) + End-term (50%) + Assignment (20%)
415,UGVA48IPAB2,Indian Philosophy and Traditions IV,VAC,FYUP,4,8,Batch-2,1,Theory,1,0,0,1,Prof. Rakesh Tiwari,25,,,Practical (60%) + Theory (40%)
416,UGVA48SSAB2,Social Service and Outreach V,VAC,FYUP,4,8,Batch-2,2,Theory,2,0,0,2,Prof. Rakesh Tiwari,28,,,Practical (60%) + Theory (40%)
417,UGMA11FAB3,Fine Arts,Major,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Kavita Bhatt,71,,,Mid-term (30%) + End-term (50%) + Assignment (20%)
418,UGMA11SMIB3,Strategic Management II,Major,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Madhuri Patil,77,,,Continuous Assessment (40%) + End-term (60%)
419,UGMA11BEIB3,Business Ethics III,Major,FYUP,1,1,Batch-3,4,Theory,4,0,1,5,Dr. Kusum Gupta,77,Basic Business,,Continuous Assessment (40%) + End-term (60%)
420,UGMA11QPIB3,Quantum Physics IV,Major,FYUP,1,1,Batch-3,5,Theory,5,0,1,6,Dr. Vandana Singh,82,,,Continuous Assessment (40%) + End-term (60%)
421,UGMA11IPVB3,Indian Philosophy V,Major,FYUP,1,1,Batch-3,4,Theory,4,0,1,5,Prof. Rohit Singh,70,,,Continuous Assessment (40%) + End-term (60%)
422,UGMA11BAIB3,Business Analytics I,Major,FYUP,1,1,Batch-3,5,Theory,5,0,1,6,Dr. Anita Kulkarni,88,,,Continuous Assessment (40%) + End-term (60%)
423,UGMI11BEB3,Behavioral Economics,Minor,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Geeta Sharma,50,,,Project (50%) + Presentation (30%) + Viva (20%)
424,UGMI11CRIB3,Conflict Resolution II,Minor,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Sushma Goyal,53,Basic Conflict,,Practical (60%) + Theory (40%)
425,UGMI11GSIB3,Gender Studies III,Minor,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Rakesh Tiwari,48,Basic Gender,,Continuous Assessment (40%) + End-term (60%)
426,UGMI11CRIB3,Comparative Religion IV,Minor,FYUP,1,1,Batch-3,4,Theory,4,0,1,5,Dr. Kavita Bhatt,53,,,Continuous Assessment (40%) + End-term (60%)
427,UGMI11NVB3,Neuroscience V,Minor,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Harish Chandra,47,,,Continuous Assessment (40%) + End-term (60%)
428,UGSK11TMB3,Time Management,Skill-Based,FYUP,1,1,Batch-3,2,Practical,1,0,1,2,Prof. Rohit Singh,33,,,Practical (60%) + Theory (40%)
429,UGSK11PSIB3,Presentation Skills II,Skill-Based,FYUP,1,1,Batch-3,2,Practical,1,0,1,2,Dr. Lata Sharma,36,,,Continuous Assessment (40%) + End-term (60%)
430,UGSK11CCIB3,Content Creation III,Skill-Based,FYUP,1,1,Batch-3,3,Practical,2,0,1,3,Prof. Manoj Shukla,30,,,Practical (60%) + Theory (40%)
431,UGSK11PSIB3,Public Speaking IV,Skill-Based,FYUP,1,1,Batch-3,3,Practical,2,0,1,3,Dr. Sunita Verma,34,,,Continuous Assessment (40%) + End-term (60%)
432,UGSK11SMVB3,Stress Management V,Skill-Based,FYUP,1,1,Batch-3,3,Practical,2,0,1,3,Dr. Seema Singh,34,Basic Stress,,Practical (60%) + Theory (40%)
433,UGAE11DPAB3,Data Privacy and Ethics,AEC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Prof. Manish Agrawal,35,,,Continuous Assessment (40%) + End-term (60%)
434,UGAE11STIB3,Scientific Temper II,AEC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Nisha Verma,30,,,Continuous Assessment (40%) + End-term (60%)
435,UGAE11CSBB3,Cyber Security Basics III,AEC,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Anjali Thakur,35,,,Project (50%) + Presentation (30%) + Viva (20%)
436,UGAE11AIIB3,Academic Integrity IV,AEC,FYUP,1,1,Batch-3,3,Theory,3,0,1,4,Dr. Deepika Rao,33,,,Practical (60%) + Theory (40%)
437,UGAE11ESVB3,Environmental Studies V,AEC,FYUP,1,1,Batch-3,2,Theory,2,0,0,2,Dr. Kavita Bhatt,28,Basic Environmental,,Project (50%) + Presentation (30%) + Viva (20%)
